Priority,Partition,SentTime,ReceivedTime,TimeSpent,PayloadSize
high,9,2024-03-15 15:49:13.515 +0000 GMT,2024-03-15 15:49:13.524616 +0000 GMT m=+15568.565812811,9,83
high,9,2024-03-15 15:49:13.515 +0000 GMT,2024-03-15 15:49:13.52469 +0000 GMT m=+15568.565887172,9,83
high,9,2024-03-15 15:49:13.515 +0000 GMT,2024-03-15 15:49:13.524798 +0000 GMT m=+15568.565995244,9,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.67587 +0000 GMT m=+15568.717064470,7,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.676242 +0000 GMT m=+15568.717436153,8,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.676434 +0000 GMT m=+15568.717628203,8,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.676508 +0000 GMT m=+15568.717702484,8,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.676631 +0000 GMT m=+15568.717824789,8,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.67672 +0000 GMT m=+15568.717914059,8,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.676772 +0000 GMT m=+15568.717966485,8,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.676906 +0000 GMT m=+15568.718100020,8,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.677042 +0000 GMT m=+15568.718236050,9,83
medium,3,2024-03-15 15:49:13.668 +0000 GMT,2024-03-15 15:49:13.677108 +0000 GMT m=+15568.718301819,9,83
low,1,2024-03-15 15:49:13.815 +0000 GMT,2024-03-15 15:49:13.823777 +0000 GMT m=+15568.864968371,8,83
low,1,2024-03-15 15:49:13.815 +0000 GMT,2024-03-15 15:49:13.823979 +0000 GMT m=+15568.865170663,8,83
low,1,2024-03-15 15:49:13.816 +0000 GMT,2024-03-15 15:49:13.824316 +0000 GMT m=+15568.865507515,8,83
low,1,2024-03-15 15:49:13.816 +0000 GMT,2024-03-15 15:49:13.824395 +0000 GMT m=+15568.865586625,8,83
low,1,2024-03-15 15:49:13.816 +0000 GMT,2024-03-15 15:49:13.824474 +0000 GMT m=+15568.865665632,8,83
low,1,2024-03-15 15:49:13.816 +0000 GMT,2024-03-15 15:49:13.824547 +0000 GMT m=+15568.865738490,8,83
low,1,2024-03-15 15:49:13.816 +0000 GMT,2024-03-15 15:49:13.824668 +0000 GMT m=+15568.865859757,8,83
low,1,2024-03-15 15:49:13.816 +0000 GMT,2024-03-15 15:49:13.824733 +0000 GMT m=+15568.865924288,8,83
low,1,2024-03-15 15:49:13.816 +0000 GMT,2024-03-15 15:49:13.824793 +0000 GMT m=+15568.865984288,8,83
low,1,2024-03-15 15:49:13.816 +0000 GMT,2024-03-15 15:49:13.824875 +0000 GMT m=+15568.866066139,8,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.881224 +0000 GMT m=+15574.922308795,7,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.881462 +0000 GMT m=+15574.922545962,7,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.881806 +0000 GMT m=+15574.922890358,7,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.88194 +0000 GMT m=+15574.923024811,7,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.882096 +0000 GMT m=+15574.923182523,8,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.882204 +0000 GMT m=+15574.923288336,8,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.882302 +0000 GMT m=+15574.923385943,8,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.882363 +0000 GMT m=+15574.923447815,8,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.882435 +0000 GMT m=+15574.923519819,8,83
high,9,2024-03-15 15:49:19.874 +0000 GMT,2024-03-15 15:49:19.882531 +0000 GMT m=+15574.923615383,8,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.033552 +0000 GMT m=+15575.074633736,7,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.033941 +0000 GMT m=+15575.075022895,7,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.034106 +0000 GMT m=+15575.075187716,8,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.034252 +0000 GMT m=+15575.075333452,8,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.034305 +0000 GMT m=+15575.075386493,8,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.034375 +0000 GMT m=+15575.075456596,8,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.034488 +0000 GMT m=+15575.075569766,8,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.034732 +0000 GMT m=+15575.075813861,8,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.034885 +0000 GMT m=+15575.075966757,8,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.034992 +0000 GMT m=+15575.076073706,8,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.035125 +0000 GMT m=+15575.076206393,9,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.035248 +0000 GMT m=+15575.076330110,9,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.035359 +0000 GMT m=+15575.076440648,9,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.035448 +0000 GMT m=+15575.076529761,9,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.035596 +0000 GMT m=+15575.076677501,9,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.035726 +0000 GMT m=+15575.076807509,9,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.035813 +0000 GMT m=+15575.076894629,9,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.035866 +0000 GMT m=+15575.076947961,9,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.036001 +0000 GMT m=+15575.077082851,10,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.036103 +0000 GMT m=+15575.077184886,10,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.036232 +0000 GMT m=+15575.077313739,10,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.036404 +0000 GMT m=+15575.077485509,10,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.036576 +0000 GMT m=+15575.077657981,10,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.036706 +0000 GMT m=+15575.077787943,10,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.0368 +0000 GMT m=+15575.077882151,10,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.036959 +0000 GMT m=+15575.078040321,10,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.037043 +0000 GMT m=+15575.078124187,11,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.037142 +0000 GMT m=+15575.078223656,11,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.037254 +0000 GMT m=+15575.078336148,11,83
default,15,2024-03-15 15:49:20.026 +0000 GMT,2024-03-15 15:49:20.037369 +0000 GMT m=+15575.078450478,11,83
medium,3,2024-03-15 15:49:20.176 +0000 GMT,2024-03-15 15:49:20.183969 +0000 GMT m=+15575.225048013,7,83
medium,3,2024-03-15 15:49:20.176 +0000 GMT,2024-03-15 15:49:20.18423 +0000 GMT m=+15575.225308775,8,83
medium,3,2024-03-15 15:49:20.176 +0000 GMT,2024-03-15 15:49:20.184536 +0000 GMT m=+15575.225615528,8,83
medium,3,2024-03-15 15:49:20.176 +0000 GMT,2024-03-15 15:49:20.184615 +0000 GMT m=+15575.225694169,8,83
medium,3,2024-03-15 15:49:20.176 +0000 GMT,2024-03-15 15:49:20.184716 +0000 GMT m=+15575.225795211,8,83
medium,3,2024-03-15 15:49:20.176 +0000 GMT,2024-03-15 15:49:20.18479 +0000 GMT m=+15575.225868651,8,83
medium,3,2024-03-15 15:49:20.176 +0000 GMT,2024-03-15 15:49:20.184895 +0000 GMT m=+15575.225973775,8,83
medium,3,2024-03-15 15:49:20.176 +0000 GMT,2024-03-15 15:49:20.185036 +0000 GMT m=+15575.226114832,9,83
medium,3,2024-03-15 15:49:20.176 +0000 GMT,2024-03-15 15:49:20.185139 +0000 GMT m=+15575.226217906,9,83
medium,3,2024-03-15 15:49:20.177 +0000 GMT,2024-03-15 15:49:20.185224 +0000 GMT m=+15575.226302591,8,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.336439 +0000 GMT m=+15575.377515623,7,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.336598 +0000 GMT m=+15575.377674485,7,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.336741 +0000 GMT m=+15575.377817013,7,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.336841 +0000 GMT m=+15575.377917555,7,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.336952 +0000 GMT m=+15575.378028338,7,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.33704 +0000 GMT m=+15575.378115976,8,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.337149 +0000 GMT m=+15575.378224860,8,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.337222 +0000 GMT m=+15575.378298672,8,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.337321 +0000 GMT m=+15575.378396899,8,83
low,1,2024-03-15 15:49:20.329 +0000 GMT,2024-03-15 15:49:20.337387 +0000 GMT m=+15575.378463715,8,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.425107 +0000 GMT m=+15581.466076054,8,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.42541 +0000 GMT m=+15581.466378974,8,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.425584 +0000 GMT m=+15581.466552468,8,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.425703 +0000 GMT m=+15581.466671376,8,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.425807 +0000 GMT m=+15581.466775764,8,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.425982 +0000 GMT m=+15581.466951013,8,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.426076 +0000 GMT m=+15581.467045062,9,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.426137 +0000 GMT m=+15581.467105994,9,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.426226 +0000 GMT m=+15581.467195062,9,83
medium,3,2024-03-15 15:49:26.417 +0000 GMT,2024-03-15 15:49:26.426285 +0000 GMT m=+15581.467254002,9,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.581851 +0000 GMT m=+15581.622817307,7,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.582036 +0000 GMT m=+15581.623001851,8,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.582349 +0000 GMT m=+15581.623315339,8,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.582413 +0000 GMT m=+15581.623378720,8,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.582471 +0000 GMT m=+15581.623437192,8,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.582606 +0000 GMT m=+15581.623571945,8,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.582666 +0000 GMT m=+15581.623631488,8,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.582725 +0000 GMT m=+15581.623690778,8,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.582817 +0000 GMT m=+15581.623782623,8,83
high,9,2024-03-15 15:49:26.574 +0000 GMT,2024-03-15 15:49:26.582874 +0000 GMT m=+15581.623840109,8,83
default,15,2024-03-15 15:49:26.782 +0000 GMT,2024-03-15 15:49:26.790723 +0000 GMT m=+15581.831684777,8,83
default,15,2024-03-15 15:49:26.782 +0000 GMT,2024-03-15 15:49:26.790935 +0000 GMT m=+15581.831897013,8,83
default,15,2024-03-15 15:49:26.782 +0000 GMT,2024-03-15 15:49:26.791277 +0000 GMT m=+15581.832238821,9,83
default,15,2024-03-15 15:49:26.782 +0000 GMT,2024-03-15 15:49:26.791367 +0000 GMT m=+15581.832329207,9,83
default,15,2024-03-15 15:49:26.782 +0000 GMT,2024-03-15 15:49:26.791462 +0000 GMT m=+15581.832424512,9,83
default,15,2024-03-15 15:49:26.782 +0000 GMT,2024-03-15 15:49:26.79153 +0000 GMT m=+15581.832491942,9,83
default,15,2024-03-15 15:49:26.782 +0000 GMT,2024-03-15 15:49:26.791592 +0000 GMT m=+15581.832553878,9,83
default,15,2024-03-15 15:49:26.782 +0000 GMT,2024-03-15 15:49:26.791696 +0000 GMT m=+15581.832658234,9,83
default,15,2024-03-15 15:49:26.782 +0000 GMT,2024-03-15 15:49:26.791783 +0000 GMT m=+15581.832745069,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.791875 +0000 GMT m=+15581.832836696,8,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.79194 +0000 GMT m=+15581.832901924,8,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.79203 +0000 GMT m=+15581.832992389,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792093 +0000 GMT m=+15581.833055579,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792176 +0000 GMT m=+15581.833138486,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792238 +0000 GMT m=+15581.833200116,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.7923 +0000 GMT m=+15581.833261874,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.79241 +0000 GMT m=+15581.833372180,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792497 +0000 GMT m=+15581.833459161,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792593 +0000 GMT m=+15581.833554907,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792663 +0000 GMT m=+15581.833625166,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792758 +0000 GMT m=+15581.833720032,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792822 +0000 GMT m=+15581.833784237,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792883 +0000 GMT m=+15581.833845081,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.792974 +0000 GMT m=+15581.833936481,9,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.793037 +0000 GMT m=+15581.833999211,10,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.79314 +0000 GMT m=+15581.834101766,10,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.793211 +0000 GMT m=+15581.834173323,10,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.79333 +0000 GMT m=+15581.834292146,10,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.793414 +0000 GMT m=+15581.834376456,10,83
default,15,2024-03-15 15:49:26.783 +0000 GMT,2024-03-15 15:49:26.793508 +0000 GMT m=+15581.834470341,10,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.944453 +0000 GMT m=+15581.985412439,8,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.94476 +0000 GMT m=+15581.985719000,8,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.945085 +0000 GMT m=+15581.986044738,9,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.945207 +0000 GMT m=+15581.986166307,9,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.94543 +0000 GMT m=+15581.986389333,9,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.945501 +0000 GMT m=+15581.986460290,9,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.945597 +0000 GMT m=+15581.986556010,9,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.945691 +0000 GMT m=+15581.986650130,9,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.945778 +0000 GMT m=+15581.986737467,9,83
low,1,2024-03-15 15:49:26.936 +0000 GMT,2024-03-15 15:49:26.94593 +0000 GMT m=+15581.986889388,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.302486 +0000 GMT m=+15588.343333167,7,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.302693 +0000 GMT m=+15588.343539744,7,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303029 +0000 GMT m=+15588.343876413,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.30312 +0000 GMT m=+15588.343966968,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303232 +0000 GMT m=+15588.344078951,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303315 +0000 GMT m=+15588.344162046,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303406 +0000 GMT m=+15588.344252696,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.30347 +0000 GMT m=+15588.344317251,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303559 +0000 GMT m=+15588.344406334,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303622 +0000 GMT m=+15588.344469151,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303706 +0000 GMT m=+15588.344552586,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303767 +0000 GMT m=+15588.344613749,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303828 +0000 GMT m=+15588.344675021,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.30393 +0000 GMT m=+15588.344776560,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.303991 +0000 GMT m=+15588.344837780,8,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304074 +0000 GMT m=+15588.344920517,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304135 +0000 GMT m=+15588.344982344,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304227 +0000 GMT m=+15588.345073505,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.30429 +0000 GMT m=+15588.345137220,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304351 +0000 GMT m=+15588.345198403,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304442 +0000 GMT m=+15588.345288736,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304502 +0000 GMT m=+15588.345349396,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304594 +0000 GMT m=+15588.345441436,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304657 +0000 GMT m=+15588.345503721,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304718 +0000 GMT m=+15588.345565026,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304814 +0000 GMT m=+15588.345660870,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304876 +0000 GMT m=+15588.345722583,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.304937 +0000 GMT m=+15588.345784088,9,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.305018 +0000 GMT m=+15588.345865284,10,83
default,15,2024-03-15 15:49:33.295 +0000 GMT,2024-03-15 15:49:33.305079 +0000 GMT m=+15588.345925946,10,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.452552 +0000 GMT m=+15588.493396049,8,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.452839 +0000 GMT m=+15588.493683736,8,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.453167 +0000 GMT m=+15588.494011061,9,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.453281 +0000 GMT m=+15588.494125803,9,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.453342 +0000 GMT m=+15588.494186745,9,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.453398 +0000 GMT m=+15588.494242455,9,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.453454 +0000 GMT m=+15588.494298259,9,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.453533 +0000 GMT m=+15588.494377373,9,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.453588 +0000 GMT m=+15588.494431832,9,83
high,9,2024-03-15 15:49:33.444 +0000 GMT,2024-03-15 15:49:33.453668 +0000 GMT m=+15588.494512341,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.808212 +0000 GMT m=+15588.849049743,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.808365 +0000 GMT m=+15588.849202582,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.808513 +0000 GMT m=+15588.849350697,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.808599 +0000 GMT m=+15588.849437473,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.808666 +0000 GMT m=+15588.849504060,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.808753 +0000 GMT m=+15588.849591391,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.808819 +0000 GMT m=+15588.849656644,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.808881 +0000 GMT m=+15588.849719061,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.808984 +0000 GMT m=+15588.849821895,9,83
medium,3,2024-03-15 15:49:33.799 +0000 GMT,2024-03-15 15:49:33.809067 +0000 GMT m=+15588.849904766,10,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.961501 +0000 GMT m=+15589.002335879,8,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.961695 +0000 GMT m=+15589.002529891,8,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.962016 +0000 GMT m=+15589.002851250,9,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.962078 +0000 GMT m=+15589.002913061,9,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.962135 +0000 GMT m=+15589.002970463,9,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.962217 +0000 GMT m=+15589.003052162,9,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.962275 +0000 GMT m=+15589.003110494,9,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.962379 +0000 GMT m=+15589.003214272,9,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.962464 +0000 GMT m=+15589.003299786,9,83
low,1,2024-03-15 15:49:33.953 +0000 GMT,2024-03-15 15:49:33.96257 +0000 GMT m=+15589.003405425,9,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.058928 +0000 GMT m=+15595.099655268,7,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.059232 +0000 GMT m=+15595.099959266,8,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.059575 +0000 GMT m=+15595.100302873,8,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.059645 +0000 GMT m=+15595.100372582,8,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.059702 +0000 GMT m=+15595.100429560,8,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.059882 +0000 GMT m=+15595.100609761,8,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.059961 +0000 GMT m=+15595.100688191,8,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.060148 +0000 GMT m=+15595.100875499,9,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.06025 +0000 GMT m=+15595.100977129,9,83
low,1,2024-03-15 15:49:40.051 +0000 GMT,2024-03-15 15:49:40.06034 +0000 GMT m=+15595.101067420,9,83
medium,3,2024-03-15 15:49:40.197 +0000 GMT,2024-03-15 15:49:40.205034 +0000 GMT m=+15595.245759257,8,83
medium,3,2024-03-15 15:49:40.197 +0000 GMT,2024-03-15 15:49:40.205201 +0000 GMT m=+15595.245925461,8,83
medium,3,2024-03-15 15:49:40.197 +0000 GMT,2024-03-15 15:49:40.205524 +0000 GMT m=+15595.246249281,8,83
medium,3,2024-03-15 15:49:40.197 +0000 GMT,2024-03-15 15:49:40.205647 +0000 GMT m=+15595.246372179,8,83
