Priority,Partition,SentTime,ReceivedTime,TimeSpent,PayloadSize
default,15,2024-03-15 15:32:28.881 +0000 GMT,2024-03-15 15:32:28.89129 +0000 GMT m=+14563.909825076,10,83
default,15,2024-03-15 15:32:28.881 +0000 GMT,2024-03-15 15:32:28.89138 +0000 GMT m=+14563.909914301,10,83
default,15,2024-03-15 15:32:28.881 +0000 GMT,2024-03-15 15:32:28.891443 +0000 GMT m=+14563.909977390,10,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.055063 +0000 GMT m=+14564.073593531,8,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.055261 +0000 GMT m=+14564.073791686,8,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.055568 +0000 GMT m=+14564.074098110,8,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.055631 +0000 GMT m=+14564.074161971,8,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.055718 +0000 GMT m=+14564.074248674,8,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.055778 +0000 GMT m=+14564.074308075,8,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.055858 +0000 GMT m=+14564.074388310,8,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.055916 +0000 GMT m=+14564.074446439,8,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.055972 +0000 GMT m=+14564.074502347,8,83
high,9,2024-03-15 15:32:29.047 +0000 GMT,2024-03-15 15:32:29.056055 +0000 GMT m=+14564.074585228,9,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.210243 +0000 GMT m=+14564.228769095,8,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.210462 +0000 GMT m=+14564.228988952,8,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.210796 +0000 GMT m=+14564.229322035,8,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.210879 +0000 GMT m=+14564.229405031,8,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.210948 +0000 GMT m=+14564.229474601,8,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.211047 +0000 GMT m=+14564.229573059,9,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.211181 +0000 GMT m=+14564.229707353,9,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.211256 +0000 GMT m=+14564.229782378,9,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.211375 +0000 GMT m=+14564.229901041,9,83
medium,3,2024-03-15 15:32:29.202 +0000 GMT,2024-03-15 15:32:29.211465 +0000 GMT m=+14564.229991680,9,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.61868 +0000 GMT m=+14570.637039704,8,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.619535 +0000 GMT m=+14570.637894604,9,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.619643 +0000 GMT m=+14570.638002541,9,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.619712 +0000 GMT m=+14570.638071962,9,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.619836 +0000 GMT m=+14570.638195551,9,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.619927 +0000 GMT m=+14570.638286621,9,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.619997 +0000 GMT m=+14570.638356942,9,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.620091 +0000 GMT m=+14570.638450261,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.620156 +0000 GMT m=+14570.638515453,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.620243 +0000 GMT m=+14570.638602078,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.620307 +0000 GMT m=+14570.638666833,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.62037 +0000 GMT m=+14570.638729906,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.620484 +0000 GMT m=+14570.638843616,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.620576 +0000 GMT m=+14570.638935947,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.620671 +0000 GMT m=+14570.639030927,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.620739 +0000 GMT m=+14570.639098231,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.620831 +0000 GMT m=+14570.639190065,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.62092 +0000 GMT m=+14570.639279309,10,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.621037 +0000 GMT m=+14570.639396974,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.621154 +0000 GMT m=+14570.639513829,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.621269 +0000 GMT m=+14570.639628288,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.621383 +0000 GMT m=+14570.639742525,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.62149 +0000 GMT m=+14570.639849446,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.621595 +0000 GMT m=+14570.639954946,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.621668 +0000 GMT m=+14570.640027138,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.621788 +0000 GMT m=+14570.640147891,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.621878 +0000 GMT m=+14570.640237254,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.621989 +0000 GMT m=+14570.640348933,11,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.622085 +0000 GMT m=+14570.640444884,12,83
default,15,2024-03-15 15:32:35.61 +0000 GMT,2024-03-15 15:32:35.622158 +0000 GMT m=+14570.640517792,12,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.783171 +0000 GMT m=+14570.801526491,8,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.783525 +0000 GMT m=+14570.801880151,8,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.783679 +0000 GMT m=+14570.802033865,8,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.783811 +0000 GMT m=+14570.802165940,8,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.784028 +0000 GMT m=+14570.802383166,9,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.784315 +0000 GMT m=+14570.802670309,9,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.784444 +0000 GMT m=+14570.802799342,9,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.784542 +0000 GMT m=+14570.802896905,9,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.78467 +0000 GMT m=+14570.803024921,9,83
medium,3,2024-03-15 15:32:35.775 +0000 GMT,2024-03-15 15:32:35.784805 +0000 GMT m=+14570.803160556,9,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.086226 +0000 GMT m=+14571.104573714,8,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.086433 +0000 GMT m=+14571.104780675,8,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.086779 +0000 GMT m=+14571.105126467,8,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.086873 +0000 GMT m=+14571.105220398,8,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.086972 +0000 GMT m=+14571.105319250,8,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.087047 +0000 GMT m=+14571.105394401,9,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.087165 +0000 GMT m=+14571.105512369,9,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.087256 +0000 GMT m=+14571.105603339,9,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.087349 +0000 GMT m=+14571.105695934,9,83
high,9,2024-03-15 15:32:36.078 +0000 GMT,2024-03-15 15:32:36.087419 +0000 GMT m=+14571.105766249,9,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.238613 +0000 GMT m=+14571.256956755,8,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.238829 +0000 GMT m=+14571.257171955,8,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.239163 +0000 GMT m=+14571.257506106,9,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.239252 +0000 GMT m=+14571.257595434,9,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.239341 +0000 GMT m=+14571.257684693,9,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.239436 +0000 GMT m=+14571.257778914,9,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.239556 +0000 GMT m=+14571.257899556,9,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.239686 +0000 GMT m=+14571.258029290,9,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.239795 +0000 GMT m=+14571.258138175,9,83
low,1,2024-03-15 15:32:36.23 +0000 GMT,2024-03-15 15:32:36.239886 +0000 GMT m=+14571.258229613,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.303398 +0000 GMT m=+14577.321583185,8,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.303627 +0000 GMT m=+14577.321812221,8,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.303948 +0000 GMT m=+14577.322133038,8,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304015 +0000 GMT m=+14577.322200324,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304074 +0000 GMT m=+14577.322259339,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304171 +0000 GMT m=+14577.322356336,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304238 +0000 GMT m=+14577.322423152,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304325 +0000 GMT m=+14577.322510734,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304385 +0000 GMT m=+14577.322569879,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304468 +0000 GMT m=+14577.322653391,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304528 +0000 GMT m=+14577.322713154,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304589 +0000 GMT m=+14577.322773912,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304672 +0000 GMT m=+14577.322857032,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304738 +0000 GMT m=+14577.322923513,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304871 +0000 GMT m=+14577.323056380,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.304944 +0000 GMT m=+14577.323129374,9,83
default,15,2024-03-15 15:32:42.295 +0000 GMT,2024-03-15 15:32:42.305032 +0000 GMT m=+14577.323217581,10,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.305101 +0000 GMT m=+14577.323286309,9,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.305205 +0000 GMT m=+14577.323390281,9,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.305265 +0000 GMT m=+14577.323450419,9,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.305345 +0000 GMT m=+14577.323530306,9,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.305406 +0000 GMT m=+14577.323591030,9,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.305462 +0000 GMT m=+14577.323647452,9,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.305565 +0000 GMT m=+14577.323750169,9,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.305719 +0000 GMT m=+14577.323904556,9,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.306008 +0000 GMT m=+14577.324193230,10,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.306102 +0000 GMT m=+14577.324286846,10,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.306203 +0000 GMT m=+14577.324388000,10,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.306267 +0000 GMT m=+14577.324452436,10,83
default,15,2024-03-15 15:32:42.296 +0000 GMT,2024-03-15 15:32:42.30645 +0000 GMT m=+14577.324634846,10,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.465732 +0000 GMT m=+14577.483913578,7,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.46597 +0000 GMT m=+14577.484151605,7,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.466115 +0000 GMT m=+14577.484296476,8,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.466214 +0000 GMT m=+14577.484395382,8,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.466288 +0000 GMT m=+14577.484468824,8,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.4664 +0000 GMT m=+14577.484580950,8,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.466473 +0000 GMT m=+14577.484654351,8,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.466566 +0000 GMT m=+14577.484747316,8,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.466634 +0000 GMT m=+14577.484815324,8,83
high,9,2024-03-15 15:32:42.458 +0000 GMT,2024-03-15 15:32:42.466728 +0000 GMT m=+14577.484909198,8,83
low,1,2024-03-15 15:32:42.616 +0000 GMT,2024-03-15 15:32:42.624884 +0000 GMT m=+14577.643060714,8,83
low,1,2024-03-15 15:32:42.616 +0000 GMT,2024-03-15 15:32:42.625081 +0000 GMT m=+14577.643257595,9,83
low,1,2024-03-15 15:32:42.616 +0000 GMT,2024-03-15 15:32:42.625417 +0000 GMT m=+14577.643593601,9,83
low,1,2024-03-15 15:32:42.616 +0000 GMT,2024-03-15 15:32:42.625506 +0000 GMT m=+14577.643682730,9,83
low,1,2024-03-15 15:32:42.616 +0000 GMT,2024-03-15 15:32:42.625598 +0000 GMT m=+14577.643775500,9,83
low,1,2024-03-15 15:32:42.616 +0000 GMT,2024-03-15 15:32:42.625661 +0000 GMT m=+14577.643837889,9,83
low,1,2024-03-15 15:32:42.616 +0000 GMT,2024-03-15 15:32:42.625779 +0000 GMT m=+14577.643956165,9,83
low,1,2024-03-15 15:32:42.616 +0000 GMT,2024-03-15 15:32:42.625861 +0000 GMT m=+14577.644037965,9,83
low,1,2024-03-15 15:32:42.617 +0000 GMT,2024-03-15 15:32:42.625923 +0000 GMT m=+14577.644100259,8,83
low,1,2024-03-15 15:32:42.617 +0000 GMT,2024-03-15 15:32:42.626037 +0000 GMT m=+14577.644214378,9,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.786554 +0000 GMT m=+14577.804726320,7,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.786743 +0000 GMT m=+14577.804915642,7,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.787067 +0000 GMT m=+14577.805239979,8,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.787137 +0000 GMT m=+14577.805309446,8,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.787272 +0000 GMT m=+14577.805444321,8,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.787342 +0000 GMT m=+14577.805514505,8,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.787411 +0000 GMT m=+14577.805584162,8,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.787506 +0000 GMT m=+14577.805678415,8,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.787574 +0000 GMT m=+14577.805747170,8,83
medium,3,2024-03-15 15:32:42.779 +0000 GMT,2024-03-15 15:32:42.787667 +0000 GMT m=+14577.805840060,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.862887 +0000 GMT m=+14583.880901317,7,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.863073 +0000 GMT m=+14583.881088005,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.863202 +0000 GMT m=+14583.881216591,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.8633 +0000 GMT m=+14583.881314992,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.863393 +0000 GMT m=+14583.881407962,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.863454 +0000 GMT m=+14583.881468514,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.863516 +0000 GMT m=+14583.881530331,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.863619 +0000 GMT m=+14583.881633468,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.863699 +0000 GMT m=+14583.881713931,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.86382 +0000 GMT m=+14583.881834101,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.863903 +0000 GMT m=+14583.881917639,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.863961 +0000 GMT m=+14583.881975647,8,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864022 +0000 GMT m=+14583.882036279,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864107 +0000 GMT m=+14583.882121791,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864172 +0000 GMT m=+14583.882186436,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864314 +0000 GMT m=+14583.882328911,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864401 +0000 GMT m=+14583.882415868,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864489 +0000 GMT m=+14583.882503709,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864595 +0000 GMT m=+14583.882609385,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864676 +0000 GMT m=+14583.882690564,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864739 +0000 GMT m=+14583.882753888,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.864844 +0000 GMT m=+14583.882858895,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.86499 +0000 GMT m=+14583.883004729,9,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.865083 +0000 GMT m=+14583.883097128,10,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.865152 +0000 GMT m=+14583.883166021,10,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.865276 +0000 GMT m=+14583.883290663,10,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.865361 +0000 GMT m=+14583.883375747,10,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.865421 +0000 GMT m=+14583.883435477,10,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.865515 +0000 GMT m=+14583.883529272,10,83
default,15,2024-03-15 15:32:48.855 +0000 GMT,2024-03-15 15:32:48.865576 +0000 GMT m=+14583.883590573,10,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.059068 +0000 GMT m=+14584.077077602,8,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.059273 +0000 GMT m=+14584.077282244,8,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.059386 +0000 GMT m=+14584.077394956,8,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.059526 +0000 GMT m=+14584.077535466,8,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.05963 +0000 GMT m=+14584.077639126,8,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.059727 +0000 GMT m=+14584.077736797,8,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.059816 +0000 GMT m=+14584.077825550,8,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.059886 +0000 GMT m=+14584.077895601,8,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.059976 +0000 GMT m=+14584.077984988,8,83
medium,3,2024-03-15 15:32:49.051 +0000 GMT,2024-03-15 15:32:49.060046 +0000 GMT m=+14584.078055166,9,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.221325 +0000 GMT m=+14584.239329980,8,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.221499 +0000 GMT m=+14584.239504383,8,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.221822 +0000 GMT m=+14584.239827511,8,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.221898 +0000 GMT m=+14584.239902861,8,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.221961 +0000 GMT m=+14584.239965931,8,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.222069 +0000 GMT m=+14584.240073773,9,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.222149 +0000 GMT m=+14584.240154034,9,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.22224 +0000 GMT m=+14584.240245486,9,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.2223 +0000 GMT m=+14584.240305396,9,83
high,9,2024-03-15 15:32:49.213 +0000 GMT,2024-03-15 15:32:49.222355 +0000 GMT m=+14584.240359854,9,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.374809 +0000 GMT m=+14584.392810164,8,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.375022 +0000 GMT m=+14584.393023650,9,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.375419 +0000 GMT m=+14584.393420000,9,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.375519 +0000 GMT m=+14584.393519979,9,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.375616 +0000 GMT m=+14584.393617273,9,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.375685 +0000 GMT m=+14584.393685844,9,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.375755 +0000 GMT m=+14584.393756020,9,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.375819 +0000 GMT m=+14584.393820502,9,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.375885 +0000 GMT m=+14584.393886519,9,83
low,1,2024-03-15 15:32:49.366 +0000 GMT,2024-03-15 15:32:49.375977 +0000 GMT m=+14584.393978140,9,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.448567 +0000 GMT m=+14590.466410021,7,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.448904 +0000 GMT m=+14590.466747240,7,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.449267 +0000 GMT m=+14590.467110340,8,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.449415 +0000 GMT m=+14590.467258365,8,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.449535 +0000 GMT m=+14590.467377692,8,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.449664 +0000 GMT m=+14590.467506862,8,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.449817 +0000 GMT m=+14590.467659647,8,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.449927 +0000 GMT m=+14590.467769435,8,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.450077 +0000 GMT m=+14590.467920306,9,83
low,1,2024-03-15 15:32:55.441 +0000 GMT,2024-03-15 15:32:55.450165 +0000 GMT m=+14590.468007522,9,83
medium,3,2024-03-15 15:32:55.611 +0000 GMT,2024-03-15 15:32:55.61847 +0000 GMT m=+14590.636308755,7,83
medium,3,2024-03-15 15:32:55.611 +0000 GMT,2024-03-15 15:32:55.618686 +0000 GMT m=+14590.636524108,7,83
medium,3,2024-03-15 15:32:55.611 +0000 GMT,2024-03-15 15:32:55.618998 +0000 GMT m=+14590.636836559,7,83
medium,3,2024-03-15 15:32:55.611 +0000 GMT,2024-03-15 15:32:55.619193 +0000 GMT m=+14590.637031996,8,83
